"No.","Time","Source","Destination","Protocol","Length","Info"
"914","47.154736","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=3883 Ack=385405 Win=157184 Len=0"
"915","47.154737","204.79.197.200","172.16.4.193","TCP","1375","80  >  49160 [ACK] Seq=389368 Ack=3883 Win=132096 Len=1321 [TCP PDU reassembled in 922]"
"916","47.154744","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=3883 Ack=386726 Win=157184 Len=0"
"917","47.154751","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=3883 Ack=388047 Win=157184 Len=0"
"918","47.154875","204.79.197.200","172.16.4.193","TCP","1375","80  >  49160 [ACK] Seq=390689 Ack=3883 Win=132096 Len=1321 [TCP PDU reassembled in 922]"
"919","47.154981","204.79.197.200","172.16.4.193","TCP","1375","80  >  49160 [ACK] Seq=392010 Ack=3883 Win=132096 Len=1321 [TCP PDU reassembled in 922]"
"920","47.154986","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=3883 Ack=389368 Win=157184 Len=0"
"921","47.155001","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=3883 Ack=390689 Win=157184 Len=0"
"922","47.155090","204.79.197.200","172.16.4.193","HTTP","1070","HTTP/1.1 200 OK  (application/x-javascript)"
"923","47.155236","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=3883 Ack=392010 Win=157184 Len=0"
"924","47.155247","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=3883 Ack=393331 Win=157184 Len=0"
"925","47.155486","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=3883 Ack=394347 Win=156160 Len=0"
"926","47.166473","172.16.4.193","204.79.197.200","HTTP","710","GET /hpm?IID=SERP.1000&IG=194EC908DA65455B9E9A98285A33132B HTTP/1.1 "
"927","47.246780","204.79.197.200","172.16.4.193","TCP","54","80  >  49160 [ACK] Seq=394347 Ack=4539 Win=131328 Len=0"
"928","47.385782","204.79.197.200","172.16.4.193","TCP","1375","80  >  49160 [ACK] Seq=394347 Ack=4539 Win=131328 Len=1321 [TCP PDU reassembled in 932]"
"929","47.385887","204.79.197.200","172.16.4.193","TCP","1180","80  >  49160 [PSH, ACK] Seq=395668 Ack=4539 Win=131328 Len=1126 [TCP PDU reassembled in 932]"
"930","47.386005","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=4539 Ack=395668 Win=157184 Len=0"
"931","47.386018","204.79.197.200","172.16.4.193","TCP","1375","80  >  49160 [ACK] Seq=396794 Ack=4539 Win=131328 Len=1321 [TCP PDU reassembled in 932]"
"932","47.386153","204.79.197.200","172.16.4.193","HTTP","1209","HTTP/1.1 200 OK  (text/html)"
"933","47.386251","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=4539 Ack=396794 Win=155904 Len=0"
"934","47.386263","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=4539 Ack=398115 Win=157184 Len=0"
"935","47.386501","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=4539 Ack=399270 Win=155904 Len=0"
"936","47.395026","172.16.4.193","204.79.197.200","HTTP","801","GET /th?id=OPN.RTNews_4hNfCDrO6R3y01t5wMdE1g&w=150&h=75&c=7&rs=2&qlt=80&cdv=1&pid=PopNow HTTP/1.1 "
"937","47.395664","172.16.4.193","204.79.197.200","HTTP","801","GET /th?id=OPN.RTNews_yMpxBAZORCvxiVSNQcrDrw&w=150&h=75&c=7&rs=2&qlt=80&cdv=1&pid=PopNow HTTP/1.1 "
"938","47.396210","172.16.4.193","204.79.197.200","HTTP","801","GET /th?id=OPN.RTNews_ZO7gywmRGfB1q_L_KuCZog&w=150&h=75&c=7&rs=2&qlt=80&cdv=1&pid=PopNow HTTP/1.1 "
"939","47.396919","172.16.4.193","204.79.197.200","HTTP","801","GET /th?id=OPN.RTNews_mXb63TvJgY2KGoK2RQyT1w&w=150&h=75&c=7&rs=2&qlt=80&cdv=1&pid=PopNow HTTP/1.1 "
"940","47.397531","172.16.4.193","204.79.197.200","TCP","66","49163  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"941","47.397765","172.16.4.193","204.79.197.200","TCP","66","49164  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"942","47.473299","204.79.197.200","172.16.4.193","TCP","54","80  >  49160 [ACK] Seq=399270 Ack=5286 Win=132096 Len=0"
"943","47.473652","204.79.197.200","172.16.4.193","TCP","54","80  >  49158 [ACK] Seq=11286 Ack=6457 Win=131328 Len=0"
"944","47.473916","204.79.197.200","172.16.4.193","TCP","54","80  >  49162 [ACK] Seq=1 Ack=748 Win=132096 Len=0"
"945","47.473939","204.79.197.200","172.16.4.193","TCP","54","80  >  49159 [ACK] Seq=52479 Ack=5194 Win=132096 Len=0"
"946","47.474044","204.79.197.200","172.16.4.193","TCP","66","80  >  49163 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1321 WS=256 SACK_PERM"
"947","47.474139","204.79.197.200","172.16.4.193","TCP","66","80  >  49164 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1321 WS=256 SACK_PERM"
"948","47.474167","172.16.4.193","204.79.197.200","TCP","60","49163  >  80 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"949","47.474410","172.16.4.193","204.79.197.200","TCP","60","49164  >  80 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"950","47.474424","172.16.4.193","204.79.197.200","HTTP","801","GET /th?id=OPN.RTNews_dkEAfkDzyfUOEN6RyNtBkg&w=150&h=75&c=7&rs=2&qlt=80&cdv=1&pid=PopNow HTTP/1.1 "
"951","47.474433","172.16.4.193","204.79.197.200","HTTP","801","GET /th?id=OPN.RTNews_79c6mNCHJTsZsnjiPEFDlQ&w=150&h=75&c=7&rs=2&qlt=80&cdv=1&pid=PopNow HTTP/1.1 "
"952","47.476239","204.79.197.200","172.16.4.193","TCP","1375","80  >  49160 [ACK] Seq=399270 Ack=5286 Win=132096 Len=1321 [TCP PDU reassembled in 955]"
"953","47.476476","204.79.197.200","172.16.4.193","TCP","1375","80  >  49160 [ACK] Seq=400591 Ack=5286 Win=132096 Len=1321 [TCP PDU reassembled in 955]"
"954","47.476489","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=5286 Ack=400591 Win=246784 Len=0"
"955","47.476713","204.79.197.200","172.16.4.193","HTTP","826","HTTP/1.1 200 OK  (JPEG JFIF image)"
"956","47.476736","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=5286 Ack=401912 Win=245504 Len=0"
"957","47.476984","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=5286 Ack=402684 Win=244736 Len=0"
"958","47.477122","204.79.197.200","172.16.4.193","TCP","1375","80  >  49158 [ACK] Seq=11286 Ack=6457 Win=131328 Len=1321 [TCP PDU reassembled in 994]"
"959","47.477227","204.79.197.200","172.16.4.193","TCP","1375","80  >  49158 [ACK] Seq=12607 Ack=6457 Win=131328 Len=1321 [TCP PDU reassembled in 994]"
"960","47.477338","172.16.4.193","204.79.197.200","TCP","60","49158  >  80 [ACK] Seq=6457 Ack=12607 Win=66048 Len=0"
"961","47.477340","204.79.197.200","172.16.4.193","TCP","1375","80  >  49158 [ACK] Seq=13928 Ack=6457 Win=131328 Len=1321 [TCP PDU reassembled in 994]"
"962","47.477461","204.79.197.200","172.16.4.193","TCP","1375","80  >  49162 [ACK] Seq=1 Ack=748 Win=132096 Len=1321 [TCP PDU reassembled in 967]"
"963","47.477586","204.79.197.200","172.16.4.193","TCP","1375","80  >  49162 [ACK] Seq=1322 Ack=748 Win=132096 Len=1321 [TCP PDU reassembled in 967]"
"964","47.477587","172.16.4.193","204.79.197.200","TCP","60","49158  >  80 [ACK] Seq=6457 Ack=13928 Win=66048 Len=0"
"965","47.477599","172.16.4.193","204.79.197.200","TCP","60","49158  >  80 [ACK] Seq=6457 Ack=15249 Win=66048 Len=0"
"966","47.477705","204.79.197.200","172.16.4.193","TCP","1375","80  >  49162 [ACK] Seq=2643 Ack=748 Win=132096 Len=1321 [TCP PDU reassembled in 967]"
"967","47.477800","204.79.197.200","172.16.4.193","HTTP","1150","HTTP/1.1 200 OK  (JPEG JFIF image)"
"968","47.477837","172.16.4.193","204.79.197.200","TCP","60","49162  >  80 [ACK] Seq=748 Ack=1322 Win=66048 Len=0"
"969","47.477851","172.16.4.193","204.79.197.200","TCP","60","49162  >  80 [ACK] Seq=748 Ack=2643 Win=66048 Len=0"
"970","47.478089","172.16.4.193","204.79.197.200","TCP","60","49162  >  80 [ACK] Seq=748 Ack=3964 Win=66048 Len=0"
"971","47.478100","172.16.4.193","204.79.197.200","TCP","60","49162  >  80 [ACK] Seq=748 Ack=5060 Win=64768 Len=0"
"972","47.478133","204.79.197.200","172.16.4.193","TCP","1375","80  >  49159 [ACK] Seq=52479 Ack=5194 Win=132096 Len=1321 [TCP PDU reassembled in 976]"
"973","47.478337","172.16.4.193","204.79.197.200","TCP","60","49159  >  80 [ACK] Seq=5194 Ack=53800 Win=66048 Len=0"
"974","47.478427","204.79.197.200","172.16.4.193","TCP","1375","80  >  49159 [ACK] Seq=53800 Ack=5194 Win=132096 Len=1321 [TCP PDU reassembled in 976]"
"975","47.478558","204.79.197.200","172.16.4.193","TCP","1375","80  >  49159 [ACK] Seq=55121 Ack=5194 Win=132096 Len=1321 [TCP PDU reassembled in 976]"
"976","47.478584","204.79.197.200","172.16.4.193","HTTP","475","HTTP/1.1 200 OK  (JPEG JFIF image)"
"977","47.478635","172.16.4.193","204.79.197.200","TCP","60","49159  >  80 [ACK] Seq=5194 Ack=55121 Win=66048 Len=0"
"978","47.478884","172.16.4.193","204.79.197.200","TCP","60","49159  >  80 [ACK] Seq=5194 Ack=56442 Win=66048 Len=0"
"979","47.478894","172.16.4.193","204.79.197.200","TCP","60","49159  >  80 [ACK] Seq=5194 Ack=56863 Win=65536 Len=0"
"980","47.481760","172.16.4.193","204.79.197.200","HTTP","801","GET /th?id=OPN.RTNews_yrsXPXnafRPNDBm6nfxmRQ&w=150&h=75&c=7&rs=2&qlt=80&cdv=1&pid=PopNow HTTP/1.1 "
"981","47.483330","172.16.4.193","204.79.197.200","HTTP","801","GET /th?id=OPN.RTNews_b3-2I5c5Q4TNNOx2Z52xhQ&w=150&h=75&c=7&rs=2&qlt=80&cdv=1&pid=PopNow HTTP/1.1 "
"982","47.483728","172.16.4.193","204.79.197.200","HTTP","801","GET /th?id=OPN.RTNews_mV_fVKy_c1Ilm3qkNaFLFw&w=150&h=75&c=7&rs=2&qlt=80&cdv=1&pid=PopNow HTTP/1.1 "
"983","47.552589","204.79.197.200","172.16.4.193","TCP","54","80  >  49163 [ACK] Seq=1 Ack=748 Win=132096 Len=0"
"984","47.552618","204.79.197.200","172.16.4.193","TCP","54","80  >  49164 [ACK] Seq=1 Ack=748 Win=132096 Len=0"
"985","47.556202","204.79.197.200","172.16.4.193","TCP","1375","80  >  49163 [ACK] Seq=1 Ack=748 Win=132096 Len=1321 [TCP PDU reassembled in 990]"
"986","47.556237","204.79.197.200","172.16.4.193","TCP","1375","80  >  49163 [ACK] Seq=1322 Ack=748 Win=132096 Len=1321 [TCP PDU reassembled in 990]"
"987","47.556332","204.79.197.200","172.16.4.193","TCP","1375","80  >  49163 [ACK] Seq=2643 Ack=748 Win=132096 Len=1321 [TCP PDU reassembled in 990]"
"988","47.556449","204.79.197.200","172.16.4.193","TCP","1375","80  >  49163 [ACK] Seq=3964 Ack=748 Win=132096 Len=1321 [TCP PDU reassembled in 990]"
"989","47.556448","172.16.4.193","204.79.197.200","TCP","60","49163  >  80 [ACK] Seq=748 Ack=1322 Win=66048 Len=0"
"990","47.556474","204.79.197.200","172.16.4.193","HTTP","159","HTTP/1.1 200 OK  (JPEG JFIF image)"
"991","47.556694","172.16.4.193","204.79.197.200","TCP","60","49163  >  80 [ACK] Seq=748 Ack=2643 Win=66048 Len=0"
"992","47.556711","172.16.4.193","204.79.197.200","TCP","60","49163  >  80 [ACK] Seq=748 Ack=3964 Win=66048 Len=0"
"993","47.556944","172.16.4.193","204.79.197.200","TCP","60","49163  >  80 [ACK] Seq=748 Ack=5390 Win=66048 Len=0"
"994","47.557942","204.79.197.200","172.16.4.193","HTTP","593","HTTP/1.1 200 OK  (JPEG JFIF image)"
"995","47.558110","172.16.4.193","204.79.197.200","TCP","60","49158  >  80 [ACK] Seq=6457 Ack=15788 Win=65280 Len=0"
"996","47.558387","172.16.4.193","204.79.197.200","HTTP","801","GET /th?id=OPN.RTNews_IwtGT4kN8rOjJVQ3PQ4_qQ&w=150&h=75&c=7&rs=2&qlt=80&cdv=1&pid=PopNow HTTP/1.1 "
"997","47.558615","204.79.197.200","172.16.4.193","TCP","1375","80  >  49164 [ACK] Seq=1 Ack=748 Win=132096 Len=1321 [TCP PDU reassembled in 1000]"
"998","47.558842","172.16.4.193","204.79.197.200","TCP","60","49164  >  80 [ACK] Seq=748 Ack=1322 Win=66048 Len=0"
"999","47.558948","204.79.197.200","172.16.4.193","TCP","1375","80  >  49164 [ACK] Seq=1322 Ack=748 Win=132096 Len=1321 [TCP PDU reassembled in 1000]"
"1000","47.559002","204.79.197.200","172.16.4.193","HTTP","1087","HTTP/1.1 200 OK  (JPEG JFIF image)"
"1001","47.559026","204.79.197.200","172.16.4.193","TCP","54","80  >  49162 [ACK] Seq=5060 Ack=1495 Win=131328 Len=0"
"1002","47.559049","204.79.197.200","172.16.4.193","TCP","54","80  >  49160 [ACK] Seq=402684 Ack=6033 Win=131328 Len=0"
"1003","47.559072","204.79.197.200","172.16.4.193","TCP","54","80  >  49159 [ACK] Seq=56863 Ack=5941 Win=131328 Len=0"
"1004","47.559185","172.16.4.193","204.79.197.200","TCP","60","49164  >  80 [ACK] Seq=748 Ack=2643 Win=66048 Len=0"
"1005","47.559435","172.16.4.193","204.79.197.200","TCP","60","49164  >  80 [ACK] Seq=748 Ack=3676 Win=64768 Len=0"
"1006","47.561503","204.79.197.200","172.16.4.193","TCP","1375","80  >  49160 [ACK] Seq=402684 Ack=6033 Win=131328 Len=1321 [TCP PDU reassembled in 1011]"
"1007","47.561690","204.79.197.200","172.16.4.193","TCP","1375","80  >  49160 [ACK] Seq=404005 Ack=6033 Win=131328 Len=1321 [TCP PDU reassembled in 1011]"
"1008","47.561690","172.16.4.193","204.79.197.200","HTTP","801","GET /th?id=OPN.RTNews_saLtQNyU4lnCFkwhp028HQ&w=150&h=75&c=7&rs=2&qlt=80&cdv=1&pid=PopNow HTTP/1.1 "
"1009","47.561732","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=6033 Ack=404005 Win=243456 Len=0"
"1010","47.561857","204.79.197.200","172.16.4.193","TCP","1375","80  >  49160 [ACK] Seq=405326 Ack=6033 Win=131328 Len=1321 [TCP PDU reassembled in 1011]"
"1011","47.561920","204.79.197.200","172.16.4.193","HTTP","1064","HTTP/1.1 200 OK  (PNG)"
"1012","47.562188","172.16.4.193","204.79.197.200","HTTP","801","GET /th?id=OPN.RTNews_uqE5TtVNgfpxE9-3U0Rnog&w=150&h=75&c=7&rs=2&qlt=80&cdv=1&pid=PopNow HTTP/1.1 "
"1013","47.562201","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=6033 Ack=405326 Win=242176 Len=0"
"1014","47.562210","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=6033 Ack=406647 Win=240896 Len=0"
"1015","47.562217","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=6033 Ack=407657 Win=239872 Len=0"
"1016","47.562699","172.16.4.193","204.79.197.200","HTTP","801","GET /th?id=OPN.RTNews_1Gx2r5jMXtlP50_PVx2P0Q&w=150&h=75&c=7&rs=2&qlt=80&cdv=1&pid=PopNow HTTP/1.1 "
"1017","47.562973","204.79.197.200","172.16.4.193","TCP","1375","80  >  49159 [ACK] Seq=56863 Ack=5941 Win=131328 Len=1321 [TCP PDU reassembled in 1020]"
"1018","47.563144","204.79.197.200","172.16.4.193","TCP","1375","80  >  49159 [ACK] Seq=58184 Ack=5941 Win=131328 Len=1321 [TCP PDU reassembled in 1020]"
"1019","47.563212","172.16.4.193","204.79.197.200","TCP","60","49159  >  80 [ACK] Seq=5941 Ack=58184 Win=66048 Len=0"
"1020","47.563285","204.79.197.200","172.16.4.193","HTTP","860","HTTP/1.1 200 OK  (JPEG JFIF image)"
"1021","47.563462","172.16.4.193","204.79.197.200","TCP","60","49159  >  80 [ACK] Seq=5941 Ack=59505 Win=66048 Len=0"
"1022","47.563474","172.16.4.193","204.79.197.200","TCP","60","49159  >  80 [ACK] Seq=5941 Ack=60311 Win=65024 Len=0"
"1023","47.565367","172.16.4.193","204.79.197.200","HTTP","801","GET /th?id=OPN.RTNews__6IR7cg0KTgiaBYLys3oYQ&w=150&h=75&c=7&rs=2&qlt=80&cdv=1&pid=PopNow HTTP/1.1 "
"1024","47.566652","204.79.197.200","172.16.4.193","TCP","1375","80  >  49162 [ACK] Seq=5060 Ack=1495 Win=131328 Len=1321 [TCP PDU reassembled in 1028]"
"1025","47.566899","172.16.4.193","204.79.197.200","TCP","60","49162  >  80 [ACK] Seq=1495 Ack=6381 Win=66048 Len=0"
"1026","47.566916","204.79.197.200","172.16.4.193","TCP","1375","80  >  49162 [ACK] Seq=6381 Ack=1495 Win=131328 Len=1321 [TCP PDU reassembled in 1028]"
"1027","47.567050","204.79.197.200","172.16.4.193","TCP","1375","80  >  49162 [ACK] Seq=7702 Ack=1495 Win=131328 Len=1321 [TCP PDU reassembled in 1028]"
"1028","47.567084","204.79.197.200","172.16.4.193","HTTP","548","HTTP/1.1 200 OK  (JPEG JFIF image)"
"1029","47.567145","172.16.4.193","204.79.197.200","TCP","60","49162  >  80 [ACK] Seq=1495 Ack=7702 Win=66048 Len=0"
"1030","47.567395","172.16.4.193","204.79.197.200","TCP","60","49162  >  80 [ACK] Seq=1495 Ack=9023 Win=66048 Len=0"
"1031","47.567406","172.16.4.193","204.79.197.200","TCP","60","49162  >  80 [ACK] Seq=1495 Ack=9517 Win=65536 Len=0"
"1032","47.569304","172.16.4.193","204.79.197.200","HTTP","801","GET /th?id=OPN.RTNews_DYRXmYa0nCPq49_7fI4lfA&w=150&h=75&c=7&rs=2&qlt=80&cdv=1&pid=PopNow HTTP/1.1 "
"1033","47.580976","172.16.4.193","172.16.4.1","DNS","74","Standard query 0xab7e A login.live.com"
"1034","47.638130","204.79.197.200","172.16.4.193","TCP","54","80  >  49158 [ACK] Seq=15788 Ack=7204 Win=132096 Len=0"
"1035","47.638160","204.79.197.200","172.16.4.193","TCP","54","80  >  49163 [ACK] Seq=5390 Ack=1495 Win=131328 Len=0"
"1036","47.639267","204.79.197.200","172.16.4.193","TCP","54","80  >  49164 [ACK] Seq=3676 Ack=1495 Win=131328 Len=0"
"1037","47.639392","204.79.197.200","172.16.4.193","TCP","54","80  >  49160 [ACK] Seq=407657 Ack=6780 Win=132096 Len=0"
"1038","47.641553","204.79.197.200","172.16.4.193","TCP","1375","80  >  49158 [ACK] Seq=15788 Ack=7204 Win=132096 Len=1321 [TCP PDU reassembled in 1040]"
"1039","47.641601","204.79.197.200","172.16.4.193","TCP","1375","80  >  49158 [ACK] Seq=17109 Ack=7204 Win=132096 Len=1321 [TCP PDU reassembled in 1040]"
"1040","47.641710","204.79.197.200","172.16.4.193","HTTP","708","HTTP/1.1 200 OK  (JPEG JFIF image)"
"1041","47.641735","204.79.197.200","172.16.4.193","TCP","54","80  >  49159 [ACK] Seq=60311 Ack=6688 Win=132096 Len=0"
"1042","47.641799","172.16.4.193","204.79.197.200","TCP","60","49158  >  80 [ACK] Seq=7204 Ack=17109 Win=66048 Len=0"
"1043","47.642046","172.16.4.193","204.79.197.200","TCP","60","49158  >  80 [ACK] Seq=7204 Ack=18430 Win=66048 Len=0"
"1044","47.642059","172.16.4.193","204.79.197.200","TCP","60","49158  >  80 [ACK] Seq=7204 Ack=19084 Win=65280 Len=0"
"1045","47.642430","172.16.4.193","204.79.197.200","HTTP","801","GET /th?id=OPN.RTNews_n_1Dy_yLv9SjYs3gsAL-NQ&w=150&h=75&c=7&rs=2&qlt=80&cdv=1&pid=PopNow HTTP/1.1 "
"1046","47.642434","204.79.197.200","172.16.4.193","TCP","1375","80  >  49163 [ACK] Seq=5390 Ack=1495 Win=131328 Len=1321 [TCP PDU reassembled in 1052]"
"1047","47.642679","172.16.4.193","204.79.197.200","TCP","60","49163  >  80 [ACK] Seq=1495 Ack=6711 Win=66048 Len=0"
"1048","47.642742","204.79.197.200","172.16.4.193","TCP","1375","80  >  49163 [ACK] Seq=6711 Ack=1495 Win=131328 Len=1321 [TCP PDU reassembled in 1052]"
"1049","47.642861","204.79.197.200","172.16.4.193","TCP","1375","80  >  49163 [ACK] Seq=8032 Ack=1495 Win=131328 Len=1321 [TCP PDU reassembled in 1052]"
"1050","47.642963","172.16.4.193","204.79.197.200","TCP","60","49163  >  80 [ACK] Seq=1495 Ack=8032 Win=66048 Len=0"
"1051","47.642974","204.79.197.200","172.16.4.193","TCP","1375","80  >  49163 [ACK] Seq=9353 Ack=1495 Win=131328 Len=1321 [TCP PDU reassembled in 1052]"
"1052","47.643003","204.79.197.200","172.16.4.193","HTTP","993","HTTP/1.1 200 OK  (JPEG JFIF image)"
"1053","47.643166","204.79.197.200","172.16.4.193","TCP","1375","80  >  49160 [ACK] Seq=407657 Ack=6780 Win=132096 Len=1321 [TCP PDU reassembled in 1060]"
"1054","47.643213","172.16.4.193","204.79.197.200","TCP","60","49163  >  80 [ACK] Seq=1495 Ack=9353 Win=66048 Len=0"
"1055","47.643225","172.16.4.193","204.79.197.200","TCP","60","49163  >  80 [ACK] Seq=1495 Ack=10674 Win=66048 Len=0"
"1056","47.643296","204.79.197.200","172.16.4.193","TCP","1375","80  >  49160 [ACK] Seq=408978 Ack=6780 Win=132096 Len=1321 [TCP PDU reassembled in 1060]"
"1057","47.643412","204.79.197.200","172.16.4.193","TCP","1375","80  >  49160 [ACK] Seq=410299 Ack=6780 Win=132096 Len=1321 [TCP PDU reassembled in 1060]"
"1058","47.643463","172.16.4.193","204.79.197.200","TCP","60","49163  >  80 [ACK] Seq=1495 Ack=11613 Win=65024 Len=0"
"1059","47.643478","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=6780 Ack=408978 Win=238592 Len=0"
"1060","47.643523","204.79.197.200","172.16.4.193","HTTP","1319","HTTP/1.1 200 OK  (JPEG JFIF image)"
"1061","47.643553","204.79.197.200","172.16.4.193","TCP","54","80  >  49162 [ACK] Seq=9517 Ack=2242 Win=132096 Len=0"
"1062","47.643713","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=6780 Ack=410299 Win=237312 Len=0"
"1063","47.643724","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=6780 Ack=411620 Win=235776 Len=0"
"1064","47.643732","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=6780 Ack=412885 Win=234496 Len=0"
"1065","47.643911","204.79.197.200","172.16.4.193","TCP","1375","80  >  49164 [ACK] Seq=3676 Ack=1495 Win=131328 Len=1321 [TCP PDU reassembled in 1069]"
"1066","47.644196","204.79.197.200","172.16.4.193","TCP","1375","80  >  49164 [ACK] Seq=4997 Ack=1495 Win=131328 Len=1321 [TCP PDU reassembled in 1069]"
"1067","47.644212","172.16.4.193","204.79.197.200","TCP","60","49164  >  80 [ACK] Seq=1495 Ack=4997 Win=66048 Len=0"
"1068","47.644320","204.79.197.200","172.16.4.193","TCP","1375","80  >  49164 [ACK] Seq=6318 Ack=1495 Win=131328 Len=1321 [TCP PDU reassembled in 1069]"
"1069","47.644355","204.79.197.200","172.16.4.193","HTTP","816","HTTP/1.1 200 OK  (JPEG JFIF image)"
"1070","47.644462","172.16.4.193","204.79.197.200","TCP","60","49164  >  80 [ACK] Seq=1495 Ack=6318 Win=66048 Len=0"
"1071","47.644712","172.16.4.193","204.79.197.200","TCP","60","49164  >  80 [ACK] Seq=1495 Ack=7639 Win=66048 Len=0"
"1072","47.644723","172.16.4.193","204.79.197.200","TCP","60","49164  >  80 [ACK] Seq=1495 Ack=8401 Win=65280 Len=0"
"1073","47.645429","204.79.197.200","172.16.4.193","TCP","1375","80  >  49159 [ACK] Seq=60311 Ack=6688 Win=132096 Len=1321 [TCP PDU reassembled in 1076]"
"1074","47.645668","172.16.4.193","204.79.197.200","TCP","60","49159  >  80 [ACK] Seq=6688 Ack=61632 Win=66048 Len=0"
"1075","47.645683","204.79.197.200","172.16.4.193","TCP","1375","80  >  49159 [ACK] Seq=61632 Ack=6688 Win=132096 Len=1321 [TCP PDU reassembled in 1076]"
"1076","47.645712","204.79.197.200","172.16.4.193","HTTP","953","HTTP/1.1 200 OK  (JPEG JFIF image)"
"1077","47.645871","204.79.197.200","172.16.4.193","TCP","1375","80  >  49162 [ACK] Seq=9517 Ack=2242 Win=132096 Len=1321 [TCP PDU reassembled in 1081]"
"1078","47.645917","172.16.4.193","204.79.197.200","TCP","60","49159  >  80 [ACK] Seq=6688 Ack=62953 Win=66048 Len=0"
"1079","47.645930","172.16.4.193","204.79.197.200","TCP","60","49159  >  80 [ACK] Seq=6688 Ack=63852 Win=65024 Len=0"
"1080","47.646058","204.79.197.200","172.16.4.193","TCP","1375","80  >  49162 [ACK] Seq=10838 Ack=2242 Win=132096 Len=1321 [TCP PDU reassembled in 1081]"
"1081","47.646092","204.79.197.200","172.16.4.193","HTTP","1097","HTTP/1.1 200 OK  (JPEG JFIF image)"
"1082","47.646167","172.16.4.193","204.79.197.200","TCP","60","49162  >  80 [ACK] Seq=2242 Ack=10838 Win=66048 Len=0"
"1083","47.646416","172.16.4.193","204.79.197.200","TCP","60","49162  >  80 [ACK] Seq=2242 Ack=12159 Win=66048 Len=0"
"1084","47.646428","172.16.4.193","204.79.197.200","TCP","60","49162  >  80 [ACK] Seq=2242 Ack=13202 Win=64768 Len=0"
"1085","47.646666","172.16.4.193","204.79.197.200","HTTP","801","GET /th?id=OPN.RTNews_I8dNm3gSezworzoshBSXEw&w=150&h=75&c=7&rs=2&qlt=80&cdv=1&pid=PopNow HTTP/1.1 "
"1086","47.647598","172.16.4.193","204.79.197.200","HTTP","801","GET /th?id=OPN.RTNews_jqmzHI6_bU3B5Vbm4H_Qcg&w=150&h=75&c=7&rs=2&qlt=80&cdv=1&pid=PopNow HTTP/1.1 "
"1087","47.647841","172.16.4.193","204.79.197.200","HTTP","801","GET /th?id=OPN.RTNews_6A4oXMRBaEs693EAH4cOYA&w=150&h=75&c=7&rs=2&qlt=80&cdv=1&pid=PopNow HTTP/1.1 "
"1088","47.647852","172.16.4.193","204.79.197.200","HTTP","801","GET /th?id=OPN.RTNews_JbjRjsoivPuxrr-IsTkDuw&w=150&h=75&c=7&rs=2&qlt=80&cdv=1&pid=PopNow HTTP/1.1 "
"1089","47.648614","172.16.4.193","204.79.197.200","HTTP","801","GET /th?id=OPN.RTNews_ir1o1jZAFOVJvc-GeYm_2Q&w=150&h=75&c=7&rs=2&qlt=80&cdv=1&pid=PopNow HTTP/1.1 "
"1090","47.688324","172.16.4.1","172.16.4.193","DNS","237","Standard query response 0xab7e A login.live.com CNAME login.msa.akadns6.net A 131.253.61.100 A 131.253.61.68 A 131.253.61.66 A 131.253.61.98 A 131.253.61.80 A 131.253.61.64 A 131.253.61.96 A 131.253.61.84"
