"No.","Time","Source","Destination","Protocol","Length","Info"
"5572","93.740899","10.12.189.219","20.209.142.129","TCP","4374","51229  >  443 [ACK] Seq=2930208 Ack=1 Win=255 Len=4320 [TCP PDU reassembled in 5576]"
"5573","93.742125","20.209.142.129","10.12.189.219","TCP","60","443  >  51229 [ACK] Seq=1 Ack=2921568 Win=781 Len=0"
"5574","93.742125","20.209.142.129","10.12.189.219","TCP","60","443  >  51229 [ACK] Seq=1 Ack=2924448 Win=781 Len=0"
"5575","93.742125","20.209.142.129","10.12.189.219","TCP","60","443  >  51229 [ACK] Seq=1 Ack=2927328 Win=781 Len=0"
"5576","93.742184","10.12.189.219","20.209.142.129","SSLv2","7254","Encrypted Data, Encrypted Data"
"5577","93.745744","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.186.152? Tell 10.12.176.1"
"5578","93.930524","HewlettPacka_81:05:00","Broadcast","ARP","60","Who has 10.12.182.179? Tell 10.12.191.254"
"5579","94.032744","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.180.156? Tell 10.12.176.1"
"5580","94.034466","20.209.142.129","10.12.189.219","TCP","60","443  >  51229 [ACK] Seq=1 Ack=2930208 Win=781 Len=0"
"5581","94.034466","20.209.142.129","10.12.189.219","TCP","60","443  >  51229 [ACK] Seq=1 Ack=2934528 Win=781 Len=0"
"5582","94.034466","20.209.142.129","10.12.189.219","TCP","60","443  >  51229 [ACK] Seq=1 Ack=2935968 Win=781 Len=0"
"5583","94.034466","20.209.142.129","10.12.189.219","TCP","60","443  >  51229 [ACK] Seq=1 Ack=2938848 Win=781 Len=0"
"5584","94.034466","20.209.142.129","10.12.189.219","TCP","60","443  >  51229 [ACK] Seq=1 Ack=2941728 Win=781 Len=0"
"5585","94.034559","10.12.189.219","20.209.142.129","SSLv2","15894","Encrypted Data"
"5586","94.119592","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.188.65? Tell 10.12.176.1"
"5587","94.444324","20.209.142.129","10.12.189.219","TCP","60","443  >  51229 [ACK] Seq=1 Ack=2944608 Win=781 Len=0"
"5588","94.444324","20.209.142.129","10.12.189.219","TCP","60","443  >  51229 [ACK] Seq=1 Ack=2947488 Win=781 Len=0"
"5589","94.444324","20.209.142.129","10.12.189.219","TCP","60","443  >  51229 [ACK] Seq=1 Ack=2950368 Win=781 Len=0"
"5590","94.444324","20.209.142.129","10.12.189.219","TCP","60","443  >  51229 [ACK] Seq=1 Ack=2953248 Win=781 Len=0"
"5591","94.444324","20.209.142.129","10.12.189.219","TCP","60","443  >  51229 [ACK] Seq=1 Ack=2956128 Win=781 Len=0"
"5592","94.444324","20.209.142.129","10.12.189.219","TCP","60","443  >  51229 [ACK] Seq=1 Ack=2957568 Win=781 Len=0"
"5593","94.444452","10.12.189.219","20.209.142.129","SSLv2","17334","Encrypted Data"
"5594","94.467406","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.177.45? Tell 10.12.176.1"
"5595","94.954666","HewlettPacka_81:05:00","Broadcast","ARP","60","Who has 10.12.182.179? Tell 10.12.191.254"
"5596","95.058852","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.188.75? Tell 10.12.176.1"
"5597","95.081763","10.12.189.219","20.209.142.129","TCP","1494","[TCP Retransmission] 51229  >  443 [ACK] Seq=2957568 Ack=1 Win=255 Len=1440 [TCP PDU reassembled in 5593]"
"5598","95.158281","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.189.47? Tell 10.12.176.1"
"5599","95.468047","20.209.142.129","10.12.189.219","TCP","66","443  >  51229 [ACK] Seq=1 Ack=2974848 Win=781 Len=0 SLE=2957568 SRE=2959008"
"5600","95.468154","10.12.189.219","20.209.142.129","SSLv2","11574","Encrypted Data"
"5601","95.538840","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.187.239? Tell 10.12.176.1"
"5602","95.773695","HewlettPacka_81:05:00","Broadcast","ARP","60","Who has 10.12.178.133? Tell 10.12.191.254"
"5603","95.775478","20.209.142.129","10.12.189.219","TCP","60","443  >  51229 [ACK] Seq=1 Ack=2977728 Win=781 Len=0"
"5604","95.775478","20.209.142.129","10.12.189.219","TCP","60","443  >  51229 [ACK] Seq=1 Ack=2980608 Win=781 Len=0"
"5605","95.775478","20.209.142.129","10.12.189.219","TCP","60","443  >  51229 [ACK] Seq=1 Ack=2983488 Win=781 Len=0"
"5606","95.775478","20.209.142.129","10.12.189.219","TCP","60","443  >  51229 [ACK] Seq=1 Ack=2986368 Win=781 Len=0"
"5607","95.775599","10.12.189.219","20.209.142.129","TCP","13014","51229  >  443 [ACK] Seq=2986368 Ack=1 Win=255 Len=12960 [TCP PDU reassembled in 5612]"
"5608","95.945901","10.12.189.219","20.42.73.31","TCP","54","51232  >  443 [RST, ACK] Seq=3 Ack=1 Win=0 Len=0"
"5609","95.974949","HewlettPacka_81:05:00","Broadcast","ARP","60","Who has 10.12.182.179? Tell 10.12.191.254"
"5610","96.021007","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.177.45? Tell 10.12.176.1"
"5611","96.081650","20.209.142.129","10.12.189.219","TCP","60","443  >  51229 [ACK] Seq=1 Ack=2999328 Win=781 Len=0"
"5612","96.081703","10.12.189.219","20.209.142.129","SSLv2","14454","Encrypted Data"
"5613","96.286291","142.250.183.174","10.12.189.219","TCP","66","[TCP Retransmission] 443  >  62385 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"5614","96.681064","10.12.189.219","20.209.142.129","TCP","1494","[TCP Retransmission] 51229  >  443 [ACK] Seq=2999328 Ack=1 Win=255 Len=1440 [TCP PDU reassembled in 5612]"
"5615","96.703686","HewlettPacka_81:05:00","Broadcast","ARP","60","Who has 10.12.178.133? Tell 10.12.191.254"
"5616","96.899754","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.185.68? Tell 10.12.176.1"
"5617","97.003557","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.187.207? Tell 10.12.176.1"
"5618","97.003557","20.209.142.129","10.12.189.219","TCP","66","443  >  51229 [ACK] Seq=1 Ack=3013728 Win=781 Len=0 SLE=2999328 SRE=3000768"
"5619","97.003705","10.12.189.219","20.209.142.129","TCP","10134","51229  >  443 [ACK] Seq=3013728 Ack=1 Win=255 Len=10080 [TCP PDU reassembled in 5625]"
"5620","97.021240","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.187.239? Tell 10.12.176.1"
"5621","97.068996","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.187.185? Tell 10.12.176.1"
"5622","97.311247","20.209.142.129","10.12.189.219","TCP","60","443  >  51229 [ACK] Seq=1 Ack=3018048 Win=781 Len=0"
"5623","97.311247","20.209.142.129","10.12.189.219","TCP","60","443  >  51229 [ACK] Seq=1 Ack=3020928 Win=781 Len=0"
"5624","97.311247","20.209.142.129","10.12.189.219","TCP","60","443  >  51229 [ACK] Seq=1 Ack=3022368 Win=781 Len=0"
"5625","97.311342","10.12.189.219","20.209.142.129","SSLv2","7056","Encrypted Data"
"5626","97.337422","20.209.142.129","10.12.189.219","TCP","60","443  >  51229 [ACK] Seq=1 Ack=3023808 Win=781 Len=0"
"5627","97.619142","20.209.142.129","10.12.189.219","TCP","60","443  >  51229 [ACK] Seq=1 Ack=3026688 Win=781 Len=0"
"5628","97.619142","20.209.142.129","10.12.189.219","TCP","60","443  >  51229 [ACK] Seq=1 Ack=3029568 Win=781 Len=0"
"5629","97.631320","20.209.142.129","10.12.189.219","TCP","474","443  >  51229 [PSH, ACK] Seq=1 Ack=3030810 Win=781 Len=420"
"5630","97.672347","10.12.189.219","20.209.142.129","TCP","54","51229  >  443 [ACK] Seq=3030810 Ack=421 Win=253 Len=0"
"5631","97.924081","HewlettPacka_81:05:00","Broadcast","ARP","60","Who has 10.12.182.179? Tell 10.12.191.254"
"5632","98.027129","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.188.65? Tell 10.12.176.1"
"5633","98.027129","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.177.45? Tell 10.12.176.1"
"5634","98.027129","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.185.68? Tell 10.12.176.1"
"5635","98.027129","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.187.207? Tell 10.12.176.1"
"5636","98.128883","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.187.49? Tell 10.12.176.1"
"5637","98.437863","185.199.109.154","10.12.189.219","TCP","78","[TCP Retransmission] 443  >  51162 [FIN, PSH, ACK] Seq=1 Ack=3 Win=298 Len=24"
"5638","98.948282","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.188.215? Tell 10.12.176.1"
"5639","98.948282","HewlettPacka_81:05:00","Broadcast","ARP","60","Who has 10.12.182.179? Tell 10.12.191.254"
"5640","99.051899","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.189.47? Tell 10.12.176.1"
"5641","99.051899","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.187.239? Tell 10.12.176.1"
"5642","99.051899","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.187.185? Tell 10.12.176.1"
"5643","99.562971","172.17.18.2","255.255.255.255","DHCP","366","DHCP ACK      - Transaction ID 0x9a405548"
"5644","99.641575","fe80::752e:7b30:3759:dc9e","ff02::1:2","DHCPv6","120","Information-request XID: 0x04d5b4 CID: 000100012dd99d2ccc28aa48c1a6 "
"5645","99.664460","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.188.254? Tell 10.12.176.1"
"5646","99.971721","HewlettPacka_81:05:00","Broadcast","ARP","60","Who has 10.12.182.179? Tell 10.12.191.254"
"5647","100.054486","Intel_25:e7:6b","IETF-VRRP-VRID_fe","ARP","42","Who has 10.12.176.1? Tell 10.12.189.219"
"5648","100.060490","IETF-VRRP-VRID_fe","Intel_25:e7:6b","ARP","60","10.12.176.1 is at 00:00:5e:00:01:fe"
"5649","100.071587","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.185.68? Tell 10.12.176.1"
"5650","100.071587","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.187.207? Tell 10.12.176.1"
"5651","100.071587","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.187.49? Tell 10.12.176.1"
"5652","100.071587","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.188.215? Tell 10.12.176.1"
"5653","100.688676","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.186.23? Tell 10.12.176.1"
"5654","100.949136","10.12.189.219","20.50.80.214","TCP","54","51012  >  443 [FIN, ACK] Seq=5901 Ack=450 Win=1024 Len=0"
"5655","101.019452","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.187.185? Tell 10.12.176.1"
"5656","101.019452","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.188.254? Tell 10.12.176.1"
"5657","101.536934","10.12.189.219","20.50.80.214","TCP","54","[TCP Retransmission] 51012  >  443 [FIN, ACK] Seq=5901 Ack=450 Win=1024 Len=0"
"5658","101.818353","20.50.80.214","10.12.189.219","TCP","54","443  >  51012 [FIN, ACK] Seq=450 Ack=5902 Win=781 Len=0"
"5659","101.818353","20.192.44.68","10.12.189.219","TLSv1.2","81","Application Data"
"5660","101.818425","10.12.189.219","20.50.80.214","TCP","54","51012  >  443 [ACK] Seq=5902 Ack=451 Win=1024 Len=0"
"5661","101.870797","10.12.189.219","20.192.44.68","TCP","54","49866  >  443 [ACK] Seq=20877 Ack=35728 Win=255 Len=0"
"5662","101.925959","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.180.156? Tell 10.12.176.1"
"5663","101.964313","20.50.80.214","10.12.189.219","TCP","54","[TCP Dup ACK 5658#1] 443  >  51012 [ACK] Seq=451 Ack=5902 Win=781 Len=0"
"5664","102.028679","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.186.23? Tell 10.12.176.1"
"5665","102.225417","20.192.44.68","10.12.189.219","TCP","81","[TCP Spurious Retransmission] 443  >  49866 [PSH, ACK] Seq=35701 Ack=20877 Win=1562 Len=27"
"5666","102.225471","10.12.189.219","20.192.44.68","TCP","66","[TCP Dup ACK 5661#1] 49866  >  443 [ACK] Seq=20877 Ack=35728 Win=255 Len=0 SLE=35701 SRE=35728"
"5667","102.736670","HewlettPacka_81:05:00","Broadcast","ARP","60","Who has 10.12.178.133? Tell 10.12.191.254"
"5668","102.941566","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.179.78? Tell 10.12.176.1"
"5669","103.043851","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.188.254? Tell 10.12.176.1"
"5670","103.043851","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.180.156? Tell 10.12.176.1"
"5671","103.760486","HewlettPacka_81:05:00","Broadcast","ARP","60","Who has 10.12.178.133? Tell 10.12.191.254"
"5672","104.053279","10.12.189.219","20.192.44.68","TLSv1.2","85","Application Data"
"5673","104.064958","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.186.23? Tell 10.12.176.1"
"5674","104.064958","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.179.78? Tell 10.12.176.1"
"5675","104.064958","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.177.45? Tell 10.12.176.1"
"5676","104.101673","20.192.44.68","10.12.189.219","TCP","60","443  >  49866 [ACK] Seq=35728 Ack=20908 Win=1562 Len=0"
"5677","104.193980","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.187.49? Tell 10.12.176.1"
"5678","104.273525","172.17.18.54","10.12.189.219","TCP","66","64031  >  135 [SYN, ECE, CWR] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"5679","104.784780","HewlettPacka_81:05:00","Broadcast","ARP","60","Who has 10.12.178.133? Tell 10.12.191.254"
"5680","104.887397","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.187.244? Tell 10.12.176.1"
"5681","104.887397","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.185.68? Tell 10.12.176.1"
"5682","105.092195","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.180.156? Tell 10.12.176.1"
"5683","105.092195","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.189.56? Tell 10.12.176.1"
"5684","105.298274","172.17.18.54","10.12.189.219","TCP","66","[TCP Retransmission] 64031  >  135 [SYN, ECE, CWR] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"5685","105.604174","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.179.213? Tell 10.12.176.1"
"5686","106.116457","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.179.78? Tell 10.12.176.1"
"5687","106.116457","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.177.45? Tell 10.12.176.1"
"5688","106.116457","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.187.49? Tell 10.12.176.1"
"5689","106.116457","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.187.244? Tell 10.12.176.1"
"5690","106.116457","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.185.68? Tell 10.12.176.1"
"5691","106.558242","Intel_25:e7:6b","IETF-VRRP-VRID_fe","ARP","42","Who has 10.12.176.1? Tell 10.12.189.219"
"5692","106.564097","IETF-VRRP-VRID_fe","Intel_25:e7:6b","ARP","60","10.12.176.1 is at 00:00:5e:00:01:fe"
"5693","107.037613","HewlettPacka_81:05:00","Broadcast","ARP","60","Who has 10.12.182.179? Tell 10.12.191.254"
"5694","107.037613","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.179.213? Tell 10.12.176.1"
"5695","107.242960","172.17.18.54","10.12.189.219","TCP","66","[TCP Retransmission] 64031  >  135 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"5696","107.447311","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.188.83? Tell 10.12.176.1"
"5697","107.549717","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.187.207? Tell 10.12.176.1"
"5698","107.756643","20.192.44.68","10.12.189.219","TLSv1.2","158","Application Data"
"5699","107.801665","10.12.189.219","20.192.44.68","TCP","54","49866  >  443 [ACK] Seq=20908 Ack=35832 Win=255 Len=0"
"5700","107.959716","HewlettPacka_81:05:00","Broadcast","ARP","60","Who has 10.12.182.179? Tell 10.12.191.254"
"5701","108.061912","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.177.45? Tell 10.12.176.1"
"5702","108.061912","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.187.49? Tell 10.12.176.1"
"5703","108.061912","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.187.244? Tell 10.12.176.1"
"5704","108.061912","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.185.68? Tell 10.12.176.1"
"5705","109.086093","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.189.56? Tell 10.12.176.1"
"5706","109.086093","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.179.213? Tell 10.12.176.1"
"5707","109.086093","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.188.83? Tell 10.12.176.1"
"5708","109.086093","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.187.207? Tell 10.12.176.1"
"5709","110.111918","172.17.18.4","255.255.255.255","DHCP","408","DHCP ACK      - Transaction ID 0xe6dfe2bc"
"5710","110.111918","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.185.21? Tell 10.12.176.1"
"5711","110.723928","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.177.45? Tell 10.12.176.1"
"5712","111.031423","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.188.83? Tell 10.12.176.1"
"5713","111.031423","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.187.207? Tell 10.12.176.1"
"5714","111.238266","172.17.18.54","10.12.189.219","TCP","66","[TCP Retransmission] 64031  >  135 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"5715","112.055061","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.185.21? Tell 10.12.176.1"
"5716","112.055061","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.177.45? Tell 10.12.176.1"
"5717","112.376387","10.12.189.219","172.17.18.2","DNS","81","Standard query 0xa9fd A api.rewards.brave.com"
"5718","112.376542","10.12.189.219","172.17.18.2","DNS","81","Standard query 0x8c69 HTTPS api.rewards.brave.com"
"5719","112.376732","10.12.189.219","172.17.18.2","DNS","83","Standard query 0x8330 A grant.rewards.brave.com"
"5720","112.376805","10.12.189.219","172.17.18.2","DNS","83","Standard query 0xb139 HTTPS grant.rewards.brave.com"
"5721","112.377673","10.12.189.219","172.17.18.2","DNS","78","Standard query 0x73c3 A wpad.amritanet.edu"
"5722","112.384073","172.17.18.2","10.12.189.219","DNS","146","Standard query response 0x73c3 No such name A wpad.amritanet.edu SOA prithvi.amritanet.edu"
"5723","112.385363","10.12.189.219","172.17.18.2","DNS","80","Standard query 0xc735 A variations.brave.com"
"5724","112.385541","10.12.189.219","172.17.18.2","DNS","80","Standard query 0x28be HTTPS variations.brave.com"
"5725","112.385674","10.12.189.219","172.17.18.2","DNS","80","Standard query 0x579f A go-updater.brave.com"
"5726","112.385750","10.12.189.219","172.17.18.2","DNS","80","Standard query 0x7ab5 HTTPS go-updater.brave.com"
"5727","112.385890","172.17.18.2","10.12.189.219","DNS","173","Standard query response 0xa9fd A api.rewards.brave.com CNAME rewards-alb-734651130.us-west-2.elb.amazonaws.com A 52.25.28.241 A 44.224.44.245"
"5728","112.387337","172.17.18.2","10.12.189.219","DNS","187","Standard query response 0xc735 A variations.brave.com CNAME d17ndjuagurpsr.cloudfront.net A 108.159.61.18 A 108.159.61.87 A 108.159.61.113 A 108.159.61.96"
"5729","112.387401","172.17.18.2","10.12.189.219","DNS","204","Standard query response 0x579f A go-updater.brave.com CNAME go-updater-1830831421.us-west-2.elb.amazonaws.com A 52.41.162.215 A 52.89.113.195 A 52.33.38.58 A 34.209.6.103"
"5730","112.388445","172.17.18.2","10.12.189.219","DNS","123","Standard query response 0x28be HTTPS variations.brave.com CNAME d17ndjuagurpsr.cloudfront.net"
"5731","112.389047","10.12.189.219","108.159.61.18","TCP","66","62386  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"5732","112.393651","10.12.189.219","52.25.28.241","TCP","66","62387  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"5733","112.393775","10.12.189.219","52.41.162.215","TCP","66","62388  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"5734","112.393856","10.12.189.219","52.41.162.215","TCP","66","62389  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"5735","112.393927","10.12.189.219","52.41.162.215","TCP","66","62390  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"5736","112.393992","10.12.189.219","52.41.162.215","TCP","66","62391  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"5737","112.394059","10.12.189.219","52.41.162.215","TCP","66","62392  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"5738","112.394133","10.12.189.219","52.41.162.215","TCP","66","62393  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"5739","112.431962","108.159.61.18","10.12.189.219","TCP","66","443  >  62386 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 SACK_PERM WS=512"
"5740","112.432055","10.12.189.219","108.159.61.18","TCP","54","62386  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"5741","112.432549","10.12.189.219","108.159.61.18","TLSv1.3","1880","Client Hello (SNI=variations.brave.com)"
"5742","112.438552","172.17.18.2","10.12.189.219","DNS","189","Standard query response 0x8330 A grant.rewards.brave.com CNAME dsxxcuox4g4om.cloudfront.net A 108.158.61.105 A 108.158.61.71 A 108.158.61.23 A 108.158.61.34"
"5743","112.457011","10.12.189.219","108.158.61.105","TCP","66","62394  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"5744","112.488778","108.159.61.18","10.12.189.219","TCP","60","443  >  62386 [ACK] Seq=1 Ack=1827 Win=69632 Len=0"
"5745","112.494600","108.159.61.18","10.12.189.219","TLSv1.3","1494","Server Hello, Change Cipher Spec, Application Data"
"5746","112.494600","108.159.61.18","10.12.189.219","TCP","1494","443  >  62386 [PSH, ACK] Seq=1441 Ack=1827 Win=69632 Len=1440 [TCP PDU reassembled in 5748]"
"5747","112.494600","108.159.61.18","10.12.189.219","TCP","1494","443  >  62386 [ACK] Seq=2881 Ack=1827 Win=69632 Len=1440 [TCP PDU reassembled in 5748]"
"5748","112.494600","108.159.61.18","10.12.189.219","TLSv1.3","568","Application Data, Application Data, Application Data"
"5749","112.494654","10.12.189.219","108.159.61.18","TCP","54","62386  >  443 [ACK] Seq=1827 Ack=4835 Win=65280 Len=0"
"5750","112.496896","10.12.189.219","108.159.61.18","TLSv1.3","118","Change Cipher Spec, Application Data"
"5751","112.497121","10.12.189.219","108.159.61.18","TLSv1.3","146","Application Data"
"5752","112.497313","10.12.189.219","108.159.61.18","TLSv1.3","393","Application Data"
"5753","112.513218","108.158.61.105","10.12.189.219","TCP","66","443  >  62394 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 SACK_PERM WS=512"
"5754","112.513277","10.12.189.219","108.158.61.105","TCP","54","62394  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"5755","112.513714","10.12.189.219","108.158.61.105","TLSv1.3","1787","Client Hello (SNI=grant.rewards.brave.com)"
"5756","112.606073","10.12.189.219","172.17.18.2","DNS","85","Standard query 0xf61b A authentication.ducunt.com"
"5757","112.606241","10.12.189.219","172.17.18.2","DNS","85","Standard query 0x708f HTTPS authentication.ducunt.com"
"5758","112.614002","172.17.18.2","10.12.189.219","DNS","233","Standard query response 0x708f HTTPS authentication.ducunt.com HTTPS"
"5759","112.616993","10.12.189.219","172.17.18.2","DNS","88","Standard query 0xba2a A analytics-toolbar.ducunt.com"
"5760","112.617098","10.12.189.219","172.17.18.2","DNS","88","Standard query 0xd3fa HTTPS analytics-toolbar.ducunt.com"
"5761","112.618707","172.17.18.2","10.12.189.219","DNS","236","Standard query response 0xd3fa HTTPS analytics-toolbar.ducunt.com HTTPS"
"5762","112.628262","10.12.189.219","108.158.61.105","TCP","1494","[TCP Retransmission] 62394  >  443 [PSH, ACK] Seq=294 Ack=1 Win=65280 Len=1440"
"5763","112.648514","108.158.61.105","10.12.189.219","TCP","60","443  >  62394 [ACK] Seq=1 Ack=1441 Win=68608 Len=0"
"5764","112.648514","108.158.61.105","10.12.189.219","TCP","60","443  >  62394 [ACK] Seq=1 Ack=1734 Win=71680 Len=0"
"5765","112.648588","108.158.61.105","10.12.189.219","TLSv1.3","1494","Server Hello, Change Cipher Spec, Application Data"
"5766","112.648588","108.158.61.105","10.12.189.219","TCP","1494","443  >  62394 [PSH, ACK] Seq=1441 Ack=1734 Win=71680 Len=1440 [TCP PDU reassembled in 5769]"
"5767","112.648588","108.158.61.105","10.12.189.219","TCP","1494","443  >  62394 [ACK] Seq=2881 Ack=1734 Win=71680 Len=1440 [TCP PDU reassembled in 5769]"
"5768","112.648651","10.12.189.219","108.158.61.105","TCP","54","62394  >  443 [ACK] Seq=1734 Ack=4321 Win=65280 Len=0"
"5769","112.649231","108.158.61.105","10.12.189.219","TLSv1.3","599","Application Data, Application Data, Application Data"
"5770","112.649286","10.12.189.219","108.158.61.105","TCP","54","62394  >  443 [ACK] Seq=1734 Ack=4866 Win=64768 Len=0"
"5771","112.649382","10.12.189.219","52.25.28.241","TCP","66","62395  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"5772","112.652191","10.12.189.219","108.158.61.105","TLSv1.3","118","Change Cipher Spec, Application Data"
"5773","112.652373","10.12.189.219","108.158.61.105","TLSv1.3","146","Application Data"
"5774","112.652523","10.12.189.219","108.158.61.105","TLSv1.3","561","Application Data"
"5775","112.659545","52.41.162.215","10.12.189.219","TCP","66","443  >  62393 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1460 SACK_PERM WS=256"
"5776","112.659617","10.12.189.219","52.41.162.215","TCP","54","62393  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"5777","112.660070","10.12.189.219","52.41.162.215","TLSv1.3","1784","Client Hello (SNI=go-updater.brave.com)"
"5778","112.675382","52.25.28.241","10.12.189.219","TCP","66","443  >  62387 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1460 SACK_PERM WS=256"
"5779","112.675459","10.12.189.219","52.25.28.241","TCP","54","62387  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
